ValueDate,TheValue
2014-05-05,14.5329
2014-05-02,14.5731
2014-04-30,14.5619
2014-04-29,14.6676
2014-04-25,14.7074
2014-04-24,14.6585
2014-04-23,14.6651
2014-04-22,14.5549
2014-04-17,14.5676
2014-04-16,14.6019
2014-04-15,14.5187
2014-04-14,14.6250
2014-04-11,14.5188
2014-04-10,14.4135
2014-04-09,14.4037
2014-04-08,14.3513
2014-04-07,14.4877
2014-04-04,14.5904
2014-04-03,14.6638
2014-04-02,14.6180
2014-04-01,14.5884
2014-03-31,14.5887
2014-03-28,14.5580
2014-03-27,14.7501
2014-03-26,14.8391
2014-03-25,14.9723
2014-03-24,14.9801
2014-03-20,15.0312
2014-03-19,14.8862
2014-03-18,14.9847
2014-03-17,14.8563
2014-03-14,14.9512
2014-03-13,15.0308
2014-03-12,15.1034
2014-03-11,14.8712
2014-03-10,14.9066
2014-03-07,14.7223
2014-03-06,14.6456
2014-03-05,14.7688
2014-03-04,14.9074
2014-03-03,14.8440
2014-02-28,14.6937
2014-02-27,14.7655
2014-02-26,14.7677
2014-02-25,14.8989
2014-02-24,15.0523
2014-02-21,15.1172
2014-02-20,15.1845
2014-02-19,15.0463
2014-02-18,14.9139
2014-02-17,14.8726
2014-02-14,15.0604
2014-02-13,15.0560
2014-02-12,14.9314
2014-02-11,15.2188
2014-02-10,15.1993
2014-02-07,14.9716
2014-02-06,15.0723
2014-02-05,15.0378
2014-02-04,15.0936
2014-02-03,15.0436
2014-01-31,15.1457
2014-01-30,15.4647
2014-01-29,15.0088
2014-01-28,15.1114
2014-01-27,15.3307
2014-01-24,15.0707
2014-01-23,14.8740
2014-01-22,14.6374
2014-01-21,14.6753
2014-01-20,14.7482
2014-01-17,14.7808
2014-01-16,14.8913
2014-01-15,14.8000
2014-01-14,14.8735
2014-01-13,14.6426
2014-01-10,14.6508
2014-01-09,14.6962
2014-01-08,14.5117
2014-01-07,14.5275
2014-01-06,14.5380
2014-01-03,14.4764
2014-01-02,14.5332
2013-12-31,14.4210
2013-12-30,14.3752
2013-12-27,14.2795
2013-12-24,14.1504
2013-12-23,14.1524
2013-12-20,14.2362
2013-12-19,14.1373
2013-12-18,14.2264
2013-12-17,14.1837
2013-12-13,14.3210
2013-12-12,14.3227
2013-12-11,14.2334
2013-12-10,14.2362
2013-12-09,14.1598
2013-12-06,14.3020
2013-12-05,14.2762
2013-12-04,14.0903
2013-12-03,13.9528
2013-12-02,13.8207
2013-11-29,13.8645
2013-11-28,13.9134
2013-11-27,13.7847
2013-11-26,13.6946
2013-11-25,13.6254
2013-11-22,13.6602
2013-11-21,13.6492
2013-11-20,13.7611
2013-11-19,13.6512
2013-11-18,13.6985
2013-11-15,13.7440
2013-11-14,13.8625
2013-11-13,13.9192
2013-11-12,13.9369
2013-11-11,13.8133
2013-11-08,13.7828
2013-11-07,13.8843
2013-11-06,13.7991
2013-11-05,13.7122
2013-11-04,13.7237
2013-11-01,13.6103
2013-10-31,13.6482
2013-10-30,13.5828
2013-10-29,13.5766
2013-10-28,13.5261
2013-10-25,13.5580
2013-10-24,13.4822
2013-10-23,13.4848
2013-10-22,13.4640
2013-10-21,13.4402
2013-10-18,13.4615
2013-10-17,13.4337
2013-10-16,13.4913
2013-10-15,13.4224
2013-10-14,13.4441
2013-10-11,13.4150
2013-10-10,13.4793
2013-10-09,13.5251
2013-10-08,13.5481
2013-10-07,13.6376
2013-10-04,13.6376
2013-10-03,13.6833
2013-10-02,13.7102
2013-10-01,13.5393
2013-09-30,13.6437
2013-09-27,13.6425
2013-09-26,13.4759
2013-09-25,13.2911
2013-09-23,13.3354
2013-09-20,13.1703
2013-09-19,13.0477
2013-09-18,13.1304
2013-09-17,13.1222
2013-09-16,13.0447
2013-09-13,13.2473
2013-09-12,13.2063
2013-09-11,13.1771
2013-09-10,13.2723
2013-09-09,13.1557
2013-09-06,13.3682
2013-09-05,13.5749
2013-09-04,13.5052
2013-09-03,13.5410
2013-09-02,13.4835
2013-08-30,13.6838
2013-08-29,13.6900
2013-08-28,13.9017
2013-08-27,13.9122
