Date,company_symbol,current_price,momentum,moving_average,moving_volatility,trading_range,target_return,exp_market_change,reporate,tbillrate,platinum,oil,gold,Revenue,Cost of sales,Gross profit,Operating profit,Net profit,Headline earnings,Shares in issue,Non-current assets,Current assets,Non-current liabilities,Current liabilities,Cash from operations,Cash from investing,Cash from financing,Change in cash,Full year,Half year,roe,cr,doe,npm
2006-03-09,SLM,1560.0,0.11428571428571427,1569.9,78.75809347700073,53.68333333333333,-0.10256410256410252,0.5702608596401446,7.0,6.5285714285714285,1044.904761904762,63.127619047619035,557.1595238095239,84638.441961001,-21331.441961001,63307.0,14086.0,12091.0,10927.0,2529400000.0,87320.0,189392.0,207411.0,40838.0,1938.0,13069.0,-6919.0,8088.0,1,0,0.42479710501352635,4.6376414124100105,8.72181428521238,0.1428547090407358
2006-09-07,SLM,1561.0,0.12302158273381295,1491.35,47.356500457591494,55.7,0.14862267777065985,-0.5570723791175869,8.0,7.7410000000000005,1189.8,64.22350000000002,600.6825,35584.2315160805,-9037.231516080501,26547.0,4853.0,3627.0,3220.0,2262300000.0,91044.0,211989.0,227043.0,47101.0,8415.0,-2672.0,-1210.0,4533.0,0,1,0.12554951711724185,4.500732468525085,9.48956350167884,0.10192716957680989
2007-03-08,SLM,1909.0,0.09398280802292264,1900.466666666667,58.40927099227263,55.21666666666667,0.1969617600838136,1.1849426350542869,9.0,8.283333333333333,1222.047619047619,60.79428571428571,655.6714285714286,93776.05141315369,-23816.051413153702,69960.0,10857.0,8096.0,6945.0,2243100000.0,106019.0,229463.0,251963.0,50464.0,-5436.0,11704.0,971.0,7239.0,1,0,0.2449251247920133,4.547063253012048,9.149205869006202,0.08633334287376913
2007-09-06,SLM,2152.0,-0.050727834142037936,2222.433333333333,78.94051969497244,70.58333333333333,0.08643122676579917,0.6805331166794981,10.0,9.308421052631576,1310.0,79.0921052631579,709.4552631578947,42196.5422882516,-10716.5422882516,31480.0,5734.0,4004.0,3359.0,2209800000.0,101961.0,250283.0,267738.0,52295.0,1017.0,14653.0,-1355.0,14315.0,0,1,0.12430536152246127,4.7859833636102875,9.935518922107354,0.09488929146487904
2008-03-06,SLM,1880.0,-0.2,2036.8833333333332,185.03321659348686,102.0,0.03670212765957448,1.0586291055247188,11.0,10.186315789473682,2052.7894736842104,105.72105263157896,971.0552631578947,70377.6129702147,-17873.6129702147,52504.0,9093.0,6379.0,5494.0,2273200000.0,108261.0,232004.0,265474.0,43237.0,30.0,9859.0,-3227.0,6662.0,1,0,0.20216137415224694,5.365867197076578,9.783577359447296,0.0906396186341206
2008-09-04,SLM,1725.0,-0.03899721448467967,1704.416666666667,98.74196670461221,79.83333333333333,-0.04347826086956519,0.7574267570664821,12.0,11.149500000000005,1217.95,103.66550000000002,821.3875,8809.26543578111,-2237.26543578111,6572.0,2679.0,1991.0,1852.0,2068100000.0,97122.0,239470.0,256360.0,50082.0,5746.0,4679.0,-1881.0,8544.0,0,1,0.06603648424543947,4.781558244479054,10.163913764510779,0.2260120340923136
2009-03-05,SLM,1460.0,-0.1511627906976744,1654.75,83.31553764786906,79.33333333333333,0.16369863013698627,-0.031888165495799994,10.272727272727273,8.620454545454548,1086.7727272727273,48.13409090909091,925.9886363636364,26406.349526002403,-6706.349526002409,19700.0,3890.0,2937.0,2494.0,2094000000.0,109263.0,208645.0,246300.0,41361.0,6810.0,-404.0,-2570.0,3836.0,1,0,0.09710053889641948,5.044486351877373,9.510397725394254,0.11122324943506214
2009-09-03,SLM,2050.0,0.19883040935672516,1880.2,143.14705014807518,58.35,0.0536585365853659,-0.5257608949620924,7.0,6.9368421052631595,1293.0,69.52631578947367,996.1315789473683,21251.0794611798,-5397.07946117981,15854.0,2859.0,1454.0,1303.0,2015100000.0,104203.0,203821.0,241330.0,37261.0,357.0,-2411.0,-147.0,-2201.0,0,1,0.049400332959603166,5.470089369582137,9.465260082220636,0.06842005379802377
2010-03-11,SLM,2505.0,0.11086474501108648,2331.083333333333,88.85491729598823,46.93333333333333,-0.09381237524950103,0.2301236318464694,6.909090909090909,6.957272727272729,1604.3181818181818,81.2918181818182,1116.0681818181818,81324.8544209184,-20653.8544209184,60671.0,7869.0,5081.0,4088.0,2053100000.0,109083.0,225746.0,263982.0,38175.0,3993.0,-4288.0,519.0,224.0,1,0,0.15551542605288932,5.913451211525867,9.24819417238002,0.062477824721356816
2010-09-09,SLM,2400.0,0.009676062263357174,2402.2833333333333,64.80115390959972,57.13333333333333,0.11874999999999993,-0.3602990826310435,6.15,6.079500000000002,1595.25,75.426,1271.2325,27758.8371743139,-7049.8371743139005,20709.0,3488.0,2250.0,1894.0,2033400000.0,54791.0,277912.0,263106.0,38419.0,1386.0,-2385.0,-1308.0,-2307.0,0,1,0.07216627108858811,7.2337124860095265,9.671082173327346,0.08105526848516528
2011-03-10,SLM,2663.0,-0.01842978252856616,2753.266666666667,42.25783115325622,63.13333333333333,0.01764926774314679,-0.03578889514466976,5.5,5.499090909090909,1773.6818181818182,103.01090909090908,1422.625,90190.4176577194,-22905.4176577194,67285.0,9252.0,6515.0,5115.0,2045300000.0,114832.0,246359.0,284693.0,42112.0,904.0,313.0,-1037.0,180.0,1,0,0.18946664340138428,5.85009023556231,9.504013261210957,0.07223605532823897
2011-09-08,SLM,2782.0,0.036126629422718805,2682.833333333333,86.41272008264895,66.66666666666667,0.0618260244428468,1.2281870602319254,5.5,5.4899999999999975,1744.333333333333,85.61000000000001,1775.1309523809525,33325.6173561153,-8463.61735611532,24862.0,4011.0,2750.0,2370.0,2027000000.0,115438.0,251641.0,290652.0,42816.0,5532.0,-5802.0,-948.0,-1218.0,0,1,0.08181845229240427,5.8772655082212255,9.921394781470353,0.08251910146520874
2012-03-08,SLM,3129.0,0.06718963165075034,3015.85,79.42629564992983,60.26666666666666,0.09427932246724202,-0.38536384538670587,5.5,5.542857142857144,1658.666666666667,106.15428571428569,1675.9642857142858,72755.5248513888,-18477.5248513888,54278.0,8490.0,6065.0,5601.0,2019900000.0,118197.0,264006.0,300911.0,44424.0,18929.0,-12562.0,-1674.0,4693.0,1,0,0.16450580449170013,5.942868719611021,9.366795052620159,0.0833613668843491
2012-09-06,SLM,3766.0,0.09127789046653144,3633.433333333333,80.63505707427231,61.25,0.08603292618162506,-0.3414315655504301,5.0,4.938333333333335,1630.611111111111,94.70444444444445,1744.111111111111,49110.448423029295,-12472.4484230292,36638.0,4431.0,2760.0,2417.0,2023200000.0,62747.0,342861.0,320448.0,262843.0,6523.0,796.0,-456.0,6863.0,0,1,-0.01553328118052937,1.3044326841498537,-3.282761997489912,0.05619985336370411
2013-03-07,SLM,4790.0,0.13695703774032755,4522.833333333333,156.88980983281445,94.31666666666666,0.006680584551148172,0.3809961715273493,5.0,5.043157894736842,1680.2631578947367,92.98368421052632,1590.078947368421,118734.743198644,-30154.7431986443,88580.0,9815.0,6562.0,5760.0,2026300000.0,130025.0,313539.0,354331.0,49344.0,11002.0,-4134.0,-1337.0,5531.0,1,0,0.16450650555290933,6.35414640077821,10.119957883125673,0.05526604785780124
2013-09-05,SLM,4695.0,0.050570597449093764,4617.533333333334,152.60344828796562,139.21666666666667,0.09840255591054303,-0.3137994431873081,5.0,5.060833333333333,1463.0,107.21833333333336,1349.6041666666667,54194.6760246601,-13763.6760246601,40431.0,5147.0,4587.0,4079.0,2039200000.0,153694.0,351077.0,390821.0,74349.0,7228.0,-6017.0,-829.0,382.0,0,1,0.11583040832302215,4.722013745981789,11.746420544935734,0.08463931028783687
2014-03-06,SLM,5227.0,0.02490196078431373,5097.4,186.32886909341306,151.2,0.18232255595944147,-0.4387657375188387,5.5,5.727142857142859,1460.428571428571,100.16142857142859,1339.875,136723.23104833698,-34723.2310483373,102000.0,11909.0,9134.0,9030.0,2040600000.0,156352.0,404952.0,444962.0,71726.0,10372.0,-4529.0,143.0,5986.0,1,0,0.2047247624170701,5.645818810473189,11.580778196162811,0.06680649608676067
2014-09-04,SLM,6879.0,0.1214541897619824,6260.633333333332,195.12168881581184,123.25,0.06410815525512438,0.319911340730768,5.75,5.999999999999997,1362.9,93.046,1239.9,67235.6595037706,-17075.6595037706,50160.0,6905.0,5078.0,4768.0,2045600000.0,160678.0,416379.0,471533.0,59386.0,8334.0,-4226.0,-779.0,3329.0,0,1,0.11006112098487147,7.011399993264406,11.50719580389267,0.07552539883564649
2015-03-05,SLM,7280.0,0.058755090168702735,7063.216666666666,462.70915899646604,192.5,-0.07129120879120876,-0.3453489737223883,5.75,5.798571428571428,1144.8095238095239,47.86619047619048,1180.7023809523812,123399.41814029301,-31339.4181402935,92060.0,12243.0,9795.0,9393.0,2046200000.0,168732.0,442521.0,450372.0,109646.0,35944.0,-30033.0,-971.0,4940.0,1,0,0.1911779057285059,4.0359064626160555,10.930379623304383,0.07937638724409582
2015-09-03,SLM,6141.0,-0.08397971360381863,6691.016666666666,313.1056837699509,202.41666666666663,0.02426314932421425,1.73252819125337,6.0,6.2431578947368385,972.421052631579,45.514210526315786,1124.7342105263156,62227.8360606668,-15803.8360606668,46424.0,7114.0,5497.0,5096.0,2046400000.0,178150.0,458067.0,466430.0,118010.0,5628.0,-3127.0,-909.0,1592.0,0,1,0.10616683083222281,3.881594780103381,11.287637367943296,0.0883366729101892
2016-03-10,SLM,5932.0,0.19044752157334935,5587.5,273.72350889546686,262.6166666666667,0.0620364126770061,-0.2994654992310064,6.828947368421053,7.033684210526315,971.2631578947368,37.76315789473685,1247.0894736842106,114328.77005692,-29035.77005692,85293.0,14039.0,10910.0,12863.0,2046300000.0,196027.0,478481.0,487527.0,126789.0,32593.0,-15911.0,-1477.0,15205.0,1,0,0.1812533227006911,3.7738368470450907,10.205940988835726,0.09542654919289625
2016-09-08,SLM,6515.0,0.05233403327410758,6378.483333333334,328.29113225021814,194.13333333333333,-0.050959324635456604,0.08036087168175145,7.0,7.291999999999999,1048.4,45.075,1326.4699999999998,66747.7452282648,-16951.7452282648,49796.0,6171.0,4712.0,2372.0,2046300000.0,202423.0,487400.0,498155.0,134849.0,-3231.0,-2679.0,25.0,-5885.0,0,1,0.08293000580791636,3.614413158421642,11.140709973776378,0.07059414492408457
2017-03-09,SLM,6947.0,0.11258808456117872,6520.6,244.295542047767,174.08333333333337,-0.04851014826543831,-0.2898662404324213,7.0,7.228095238095237,965.047619047619,49.740952380952386,1230.509523809524,116208.04427191801,-29513.0442719177,86695.0,11969.0,10578.0,5139.0,2046300000.0,219414.0,453145.0,491367.0,122106.0,14428.0,-15949.0,165.0,-1356.0,1,0,0.179027180719629,3.7110788986618184,10.382713333107674,0.09102640067884012
2017-09-07,SLM,6771.0,0.016972063682787624,6781.8,225.38507913858865,135.76666666666668,0.15197164377492256,-0.19631701703939208,6.75,7.0944444444444414,971.2222222222223,49.64722222222221,1318.9388888888886,63387.30267691,-16098.30267691,47289.0,6547.0,5380.0,4622.0,2049200000.0,211460.0,478135.0,507469.0,123920.0,10333.0,-13444.0,548.0,-2563.0,0,1,0.0924303336425798,3.858416720464816,10.847489949489743,0.08487504236333067
2002-09-10,SNH,733.0,-0.07566204287515763,744.9,34.51096607834979,22.38333333333333,-0.004092769440654842,0.19617368145866346,13.078947368421053,12.107368421052636,557.578947368421,29.612105263157893,318.90789473684214,8207.936,-7167.922,1040.014,769.2769999999999,600.82,658.5930000000001,864754000.0,3981.792,4078.115,991.9069999999999,2657.026,797.067,-1380.076,308.145,-274.86400000000003,1,0,0.13621027918097003,1.5348419624045833,0.8272397434217478,0.07319988849815594
2003-03-04,SNH,538.0,-0.26301369863013696,629.4666666666667,68.48690748730749,20.483333333333334,0.29182156133829,-0.5145767385584403,13.5,12.733000000000002,678.4,33.4685,342.015,5299.9619999999995,-4690.163,609.799,482.67900000000003,403.19699999999995,439.431,929537000.0,4094.1890000000003,4338.96,884.8710000000001,2828.45,200.275,-515.501,421.403,106.177,0,1,0.08542620620920928,1.5340416128975234,0.7867492205224426,0.07607545110700793
2003-09-09,SNH,741.0,0.11596385542168675,706.2,36.2284652575182,13.433333333333335,-0.09581646423751687,0.05628917580905976,10.35,9.422,708.15,28.315000000000005,378.665,9948.595,-8647.681999999999,1300.913,1029.6660000000002,779.1060000000001,873.043,939970000.0,3743.297,5207.332,1691.139,2302.522,691.823,-812.189,993.633,873.2669999999999,1,0,0.1571739014655733,2.2615775223863226,0.8056660845904189,0.07831316884444489
2004-03-02,SNH,885.0,0.3208955223880597,804.4666666666667,73.39433005086873,22.016666666666666,-0.0485875706214689,-0.0962073681451978,8.0,7.71318181818182,902.8636363636364,36.70045454545455,405.60681818181814,5387.194,-4673.008,714.186,585.314,445.911,499.67699999999996,999308000.0,4091.264,7246.399,2821.127,2179.6910000000003,336.75300000000004,-897.25,1366.476,805.9789999999999,0,1,0.07036798280532347,3.324507464590164,0.7891652707301504,0.08277240433516966
2004-09-14,SNH,901.0,0.10960591133004928,811.3,27.48330772286834,18.3,0.3407325194228634,-0.12393881897687928,7.5,7.120499999999998,850.55,45.7905,405.39,10572.13,-9036.775,1535.355,1192.131,923.0110000000001,1036.8519999999999,1067461000.0,4766.82,8760.984,3387.3109999999997,3580.0009999999997,1329.271,-1363.9820000000002,1688.23,1653.519,1,0,0.14069234441563225,2.4472015510610197,1.062010593107956,0.0873060584763903
2005-03-08,SNH,1288.0,0.02384737678855326,1287.5666666666666,50.38541848075934,31.4,0.08074534161490687,-0.3958174192346713,7.5,7.1965,870.5,54.55900000000001,434.2599999999998,7058.754,-6123.751,935.003,791.3910000000001,637.96,680.846,1126257000.0,5043.823,8944.451,3212.533,3655.69,-34.023,-817.3889999999999,686.187,-165.225,0,1,0.08960048179430177,2.4467203181889055,0.9646311522206794,0.0903785568954521
2005-09-12,SNH,1783.0,0.2529866479269149,1628.9833333333331,86.5893271825213,38.36666666666667,0.011217049915872137,0.10593526108584116,7.0,6.739523809523808,918.047619047619,65.5528571428571,456.4285714285712,19114.369,-16661.484,2452.885,1993.25,1605.402,1591.555,1128054000.0,10705.265,13000.63,6671.741999999999,6840.268,744.179,-2479.035,2996.2129999999997,1261.357,1,0,0.15748676780246199,1.900602432536269,1.3255015138977928,0.083989275293367
2006-03-09,SNH,2114.0,0.1856421761076837,1969.4333333333332,126.57969508985386,73.83333333333333,-0.01608325449385051,0.5702608596401446,7.0,6.5285714285714285,1044.904761904762,63.127619047619035,557.1595238095239,17234.548,-15708.923999999999,1525.624,1182.232,938.467,875.071,1132260000.0,11296.416000000001,13742.493999999999,7683.507,6870.524,22.295,-1840.514,2937.8179999999998,1119.599,0,1,0.08950670770735646,2.000210464296464,1.3880971826188933,0.05445266101553693
